method,logN,m,metric,count,median,mean,stddev,q25,q75,min,max
RM_VECTOR_GENERIC_SPLIT,12,32,p1_expand_ms,10,2.774,2.8458,0.2062099900586779,2.761,2.8080000000000003,2.749,3.4610000000000003
RM_VECTOR_GENERIC_SPLIT,12,8,total_wall_ms,10,117.12950000000001,112.9628,6.606293572041742,105.089,118.367,104.588,119.965
RM_VECTOR_GENERIC_SPLIT,12,8,total_comm_bytes,10,4291392.0,4291392.0,0.0,4291392.0,4291392.0,4291392.0,4291392.0
RM_VECTOR_GENERIC_SPLIT,12,8,split_input_setup_ms,10,49.661,50.6595,2.6361559229302056,48.527,53.178999999999995,47.993,54.999
RM_VECTOR_GENERIC_SPLIT,12,8,pprf_key_setup_ms,10,62.614000000000004,61.466300000000004,4.936644468664924,55.876000000000005,66.631,55.622,68.525
RM_VECTOR_GENERIC_SPLIT,12,8,p0_expand_ms,10,0.7195,0.7205,0.013683932183404008,0.712,0.726,0.7010000000000001,0.753
RM_VECTOR_GENERIC_SPLIT,12,8,p1_expand_ms,10,0.745,0.7625,0.041933876520064285,0.74,0.757,0.727,0.85
RM_VECTOR_GENERIC_SPLIT,14,16,total_wall_ms,10,254.42400000000004,256.6166,9.83521105213303,250.637,255.96,248.836,284.30699999999996
RM_VECTOR_GENERIC_SPLIT,14,16,total_comm_bytes,10,16941376.0,16941376.0,0.0,16941376.0,16941376.0,16941376.0,16941376.0
RM_VECTOR_GENERIC_SPLIT,14,16,split_input_setup_ms,10,133.172,136.204,9.94096771949291,131.512,134.8,130.87099999999998,165.63400000000001
RM_VECTOR_GENERIC_SPLIT,14,16,pprf_key_setup_ms,10,113.2505,113.4817,1.9743555429557273,112.298,114.694,110.726,118.01
RM_VECTOR_GENERIC_SPLIT,14,16,p0_expand_ms,10,6.365,6.931,1.542202126830332,6.308,6.4270000000000005,6.253,11.508
RM_VECTOR_GENERIC_SPLIT,14,16,p1_expand_ms,10,6.0245,6.2263,0.5832809014531504,5.969,6.106999999999999,5.948,7.962999999999999
RM_VECTOR_GENERIC_SPLIT,14,32,total_wall_ms,10,522.414,528.901,17.55532841618181,517.679,540.3860000000001,509.76500000000004,570.706
RM_VECTOR_GENERIC_SPLIT,14,32,total_comm_bytes,10,67373376.0,67373376.0,0.0,67373376.0,67373376.0,67373376.0,67373376.0
RM_VECTOR_GENERIC_SPLIT,14,32,split_input_setup_ms,10,312.66049999999996,316.7081,10.619108563810803,311.38300000000004,318.315,307.83700000000005,346.464
RM_VECTOR_GENERIC_SPLIT,14,32,pprf_key_setup_ms,10,185.141,190.3183,11.981109323013456,179.279,202.826,178.321,211.301
RM_VECTOR_GENERIC_SPLIT,14,32,p0_expand_ms,10,12.5855,13.389100000000001,1.352534395126423,12.397,14.491,12.283999999999999,16.13
RM_VECTOR_GENERIC_SPLIT,14,32,p1_expand_ms,10,12.482,13.0845,1.074579755067068,12.352,14.161,12.228,15.436
RM_VECTOR_GENERIC_SPLIT,14,8,total_wall_ms,10,133.6825,135.5311,4.826534273161238,133.58800000000002,135.05,130.676,147.85000000000002
RM_VECTOR_GENERIC_SPLIT,14,8,total_comm_bytes,10,4308288.0,4308288.0,0.0,4308288.0,4308288.0,4308288.0,4308288.0
RM_VECTOR_GENERIC_SPLIT,14,8,split_input_setup_ms,10,52.051,52.4834,1.7625307486679496,51.15,52.99,50.873000000000005,57.02
RM_VECTOR_GENERIC_SPLIT,14,8,pprf_key_setup_ms,10,78.35,79.46719999999999,3.2022967944898535,77.28999999999999,80.52199999999999,76.239,86.88
RM_VECTOR_GENERIC_SPLIT,14,8,p0_expand_ms,10,3.372,3.5806,0.39498789854880356,3.355,3.765,3.2880000000000003,4.595
RM_VECTOR_GENERIC_SPLIT,14,8,p1_expand_ms,10,3.0959999999999996,3.183,0.2272852832895257,3.041,3.235,3.0100000000000002,3.8049999999999997
RM_VECTOR_GENERIC_SPLIT,16,16,total_wall_ms,10,315.678,321.637,21.379166859351656,302.21999999999997,326.324,300.38300000000004,368.778
RM_VECTOR_GENERIC_SPLIT,16,16,total_comm_bytes,10,16958272.0,16958272.0,0.0,16958272.0,16958272.0,16958272.0,16958272.0
RM_VECTOR_GENERIC_SPLIT,16,16,split_input_setup_ms,10,129.6535,131.8967,7.400777459834878,124.342,137.336,123.25800000000001,147.48
RM_VECTOR_GENERIC_SPLIT,16,16,pprf_key_setup_ms,10,156.3725,160.2441,12.123225787305952,152.2,159.20999999999998,149.538,187.506
RM_VECTOR_GENERIC_SPLIT,16,16,p0_expand_ms,10,28.421999999999997,29.1669,2.632258325088934,26.598,31.119999999999997,26.503,33.792
RM_VECTOR_GENERIC_SPLIT,16,16,p1_expand_ms,10,25.990000000000002,26.8756,1.7463311942469562,25.793,27.604,25.498,31.029
RM_VECTOR_GENERIC_SPLIT,16,32,total_wall_ms,10,626.6865,632.4906,16.75128429225653,619.509,647.0350000000001,606.789,657.793
RM_VECTOR_GENERIC_SPLIT,16,32,total_comm_bytes,10,67390272.0,67390272.0,0.0,67390272.0,67390272.0,67390272.0,67390272.0
RM_VECTOR_GENERIC_SPLIT,16,32,split_input_setup_ms,10,312.3885,312.3889,6.753376080894647,306.253,313.673,305.356,329.042
RM_VECTOR_GENERIC_SPLIT,16,32,pprf_key_setup_ms,10,239.61950000000002,245.4223,13.60264199374518,233.84199999999998,260.847,231.009,268.65
RM_VECTOR_GENERIC_SPLIT,16,32,p0_expand_ms,10,53.73950000000001,54.8623,2.155504444439862,53.446,55.139,53.248999999999995,59.312
RM_VECTOR_GENERIC_SPLIT,16,32,p1_expand_ms,10,54.426500000000004,55.9988,3.9752676589130447,52.519999999999996,58.882,52.06,63.945
RM_VECTOR_GENERIC_SPLIT,16,8,total_wall_ms,10,182.5815,185.9623,12.747276187876379,175.86599999999999,189.242,174.333,217.639
RM_VECTOR_GENERIC_SPLIT,16,8,total_comm_bytes,10,4325184.0,4325184.0,0.0,4325184.0,4325184.0,4325184.0,4325184.0
RM_VECTOR_GENERIC_SPLIT,16,8,split_input_setup_ms,10,48.634,49.1609,1.6494186521317145,47.895,50.198,47.312,53.002
RM_VECTOR_GENERIC_SPLIT,16,8,pprf_key_setup_ms,10,118.319,120.8814,10.603717170879275,114.283,122.57600000000001,111.79,150.452
RM_VECTOR_GENERIC_SPLIT,16,8,p0_expand_ms,10,14.3525,15.9197,4.39882082040176,14.107,15.193,13.774,29.031000000000002
RM_VECTOR_GENERIC_SPLIT,16,8,p1_expand_ms,10,13.975000000000001,14.0916,0.9442299719877568,13.301,14.689,12.73,15.755
RM_VECTOR_GENERIC_SPLIT,18,16,total_wall_ms,10,568.5385000000001,574.1617,33.479768828503,545.732,586.022,538.2869999999999,650.649
RM_VECTOR_GENERIC_SPLIT,18,16,total_comm_bytes,10,16975168.0,16975168.0,0.0,16975168.0,16975168.0,16975168.0,16975168.0
RM_VECTOR_GENERIC_SPLIT,18,16,split_input_setup_ms,10,125.221,130.4435,10.583145640592882,124.447,132.67399999999998,124.30099999999999,159.20000000000002
RM_VECTOR_GENERIC_SPLIT,18,16,pprf_key_setup_ms,10,245.564,251.16070000000002,21.08347655416441,231.691,267.31100000000004,227.065,284.84700000000004
RM_VECTOR_GENERIC_SPLIT,18,16,p0_expand_ms,10,150.85,157.4044,17.040764303281705,150.082,151.204,149.12900000000002,207.155
RM_VECTOR_GENERIC_SPLIT,18,16,p1_expand_ms,10,143.69299999999998,150.8894,16.397082668572477,142.768,150.24599999999998,142.25099999999998,197.92499999999998
RM_VECTOR_GENERIC_SPLIT,18,32,total_wall_ms,10,1040.295,1053.9635,43.402134291414704,1014.054,1101.96,1007.3760000000001,1126.606
RM_VECTOR_GENERIC_SPLIT,18,32,total_comm_bytes,10,67407168.0,67407168.0,0.0,67407168.0,67407168.0,67407168.0,67407168.0
RM_VECTOR_GENERIC_SPLIT,18,32,split_input_setup_ms,10,303.3255,310.9884,12.897797503449961,301.844,324.091,300.879,336.161
RM_VECTOR_GENERIC_SPLIT,18,32,pprf_key_setup_ms,10,369.907,372.453,10.910643280760304,364.505,379.164,356.525,391.204
RM_VECTOR_GENERIC_SPLIT,18,32,p0_expand_ms,10,294.821,302.1547,13.800213216106478,293.631,301.839,292.759,331.383
RM_VECTOR_GENERIC_SPLIT,18,32,p1_expand_ms,10,289.153,301.80780000000004,24.22380489023142,286.57300000000004,301.619,285.60600000000005,359.466
RM_VECTOR_GENERIC_SPLIT,18,8,total_wall_ms,10,328.60699999999997,332.9037,11.959237693515405,321.29400000000004,342.36899999999997,320.009,357.823
RM_VECTOR_GENERIC_SPLIT,18,8,total_comm_bytes,10,4342080.0,4342080.0,0.0,4342080.0,4342080.0,4342080.0,4342080.0
RM_VECTOR_GENERIC_SPLIT,18,8,split_input_setup_ms,10,48.7275,49.0336,1.6803270634016454,47.419000000000004,50.832,47.236,52.141
RM_VECTOR_GENERIC_SPLIT,18,8,pprf_key_setup_ms,10,173.14600000000002,172.9775,3.475927365466666,170.255,175.725,166.81799999999998,179.074
RM_VECTOR_GENERIC_SPLIT,18,8,p0_expand_ms,10,72.4385,73.2713,3.055672693532473,70.827,74.12,70.405,79.664
RM_VECTOR_GENERIC_SPLIT,18,8,p1_expand_ms,10,67.7975,70.0157,5.6588699587461795,65.60100000000001,74.784,64.994,83.381
RM_VECTOR_GENERIC_SPLIT,20,16,total_wall_ms,10,1536.2605,1535.9251,2.6959283540183754,1535.353,1537.948,1528.9029999999998,1539.2259999999999
RM_VECTOR_GENERIC_SPLIT,20,16,total_comm_bytes,10,16992064.0,16992064.0,0.0,16992064.0,16992064.0,16992064.0,16992064.0
RM_VECTOR_GENERIC_SPLIT,20,16,split_input_setup_ms,10,123.77799999999999,123.7506,0.26416025439115476,123.607,124.03699999999999,123.276,124.08800000000001
RM_VECTOR_GENERIC_SPLIT,20,16,pprf_key_setup_ms,10,511.69049999999993,511.7452,1.7513349651051977,510.46999999999997,512.199,509.756,516.282
RM_VECTOR_GENERIC_SPLIT,20,16,p0_expand_ms,10,691.1965,691.433,1.3318824272434928,690.5440000000001,691.948,689.268,693.782
RM_VECTOR_GENERIC_SPLIT,20,16,p1_expand_ms,10,678.0705,677.9521,1.5736262866385962,677.022,678.4480000000001,675.451,681.644
RM_VECTOR_GENERIC_SPLIT,20,32,total_wall_ms,10,2867.1279999999997,2872.5266,17.014540388738027,2858.204,2877.021,2857.007,2906.5249999999996
RM_VECTOR_GENERIC_SPLIT,20,32,total_comm_bytes,10,67424064.0,67424064.0,0.0,67424064.0,67424064.0,67424064.0,67424064.0
RM_VECTOR_GENERIC_SPLIT,20,32,split_input_setup_ms,10,300.16049999999996,300.2016,0.5524433364608431,299.844,300.74899999999997,299.124,301.06899999999996
RM_VECTOR_GENERIC_SPLIT,20,32,pprf_key_setup_ms,10,945.318,944.9215,4.646343169633525,941.046,948.915,937.7149999999999,951.924
RM_VECTOR_GENERIC_SPLIT,20,32,p0_expand_ms,10,1451.085,1448.4112,7.579440636353042,1439.661,1453.627,1433.676,1458.027
RM_VECTOR_GENERIC_SPLIT,20,32,p1_expand_ms,10,1435.2465,1440.5473,14.850255890387905,1428.568,1448.981,1425.8029999999999,1470.542
RM_VECTOR_GENERIC_SPLIT,20,8,total_wall_ms,10,910.6385,909.1933,3.7855036402043094,906.235,911.6600000000001,902.0,914.764
RM_VECTOR_GENERIC_SPLIT,20,8,total_comm_bytes,10,4358976.0,4358976.0,0.0,4358976.0,4358976.0,4358976.0,4358976.0
RM_VECTOR_GENERIC_SPLIT,20,8,split_input_setup_ms,10,46.994,47.0974,0.2331897081776973,46.946000000000005,47.242,46.863,47.616
RM_VECTOR_GENERIC_SPLIT,20,8,pprf_key_setup_ms,10,317.9505,317.8491,4.99674218766587,313.985,321.847,309.11,325.816
RM_VECTOR_GENERIC_SPLIT,20,8,p0_expand_ms,10,337.96399999999994,338.286,0.9832545957177083,337.46700000000004,339.323,336.911,339.625
RM_VECTOR_GENERIC_SPLIT,20,8,p1_expand_ms,10,315.5265,315.71160000000003,1.3680647791679936,314.464,316.71500000000003,313.98900000000003,318.257
RM_VECTOR_OPT,12,16,total_wall_ms,10,78.9185,79.1993,1.1279441519862583,78.403,79.504,77.991,82.128
RM_VECTOR_OPT,12,16,total_comm_bytes,10,2490448.0,2490448.0,0.0,2490448.0,2490448.0,2490448.0,2490448.0
RM_VECTOR_OPT,12,16,split_input_setup_ms,10,28.314999999999998,28.5078,0.5915528378767191,28.13,28.989,27.699,29.825
RM_VECTOR_OPT,12,16,pprf_key_setup_ms,10,49.13849999999999,49.2344,0.4868416991178971,48.876999999999995,49.399,48.667,50.532000000000004
RM_VECTOR_OPT,12,16,p0_expand_ms,10,1.4164999999999999,1.4569999999999999,0.10582910752718268,1.41,1.442,1.4040000000000001,1.771
RM_VECTOR_OPT,12,16,p1_expand_ms,10,1.399,1.4034,0.023187065359807815,1.38,1.425,1.3780000000000001,1.446
RM_VECTOR_OPT,12,32,total_wall_ms,10,97.149,95.6511,4.598719331509588,89.734,99.062,88.741,103.02799999999999
RM_VECTOR_OPT,12,32,total_comm_bytes,10,4554832.0,4554832.0,0.0,4554832.0,4554832.0,4554832.0,4554832.0
RM_VECTOR_OPT,12,32,split_input_setup_ms,10,35.5275,35.6653,1.4776077997899184,34.014,36.719,33.875,38.330000000000005
RM_VECTOR_OPT,12,32,pprf_key_setup_ms,10,56.566,56.7469,3.410204200630806,52.869,60.119,52.001,62.541
RM_VECTOR_OPT,12,32,p0_expand_ms,10,2.8419999999999996,3.239,0.6950251793999984,2.803,3.193,2.7889999999999997,4.88
RM_VECTOR_OPT,12,32,p1_expand_ms,10,2.7670000000000003,2.843,0.23895564441962855,2.736,2.806,2.712,3.554
RM_VECTOR_OPT,12,8,total_wall_ms,10,73.27850000000001,74.6777,3.3432730983274435,72.961,73.93900000000001,72.527,83.79899999999999
RM_VECTOR_OPT,12,8,total_comm_bytes,10,1458256.0,1458256.0,0.0,1458256.0,1458256.0,1458256.0,1458256.0
RM_VECTOR_OPT,12,8,split_input_setup_ms,10,25.2245,25.5684,0.8143126181019187,25.087000000000003,25.433999999999997,24.904,27.362000000000002
RM_VECTOR_OPT,12,8,pprf_key_setup_ms,10,47.307500000000005,48.3873,2.5918609935719936,47.11,47.922,46.913000000000004,55.730000000000004
RM_VECTOR_OPT,12,8,p0_expand_ms,10,0.7170000000000001,0.7219,0.018096684779262753,0.708,0.737,0.6980000000000001,0.756
RM_VECTOR_OPT,12,8,p1_expand_ms,10,0.742,0.7424999999999999,0.01363268132100211,0.732,0.751,0.719,0.7649999999999999
RM_VECTOR_OPT,14,16,total_wall_ms,10,120.682,126.8792,13.955295194298113,118.196,126.84400000000001,116.887,161.679
RM_VECTOR_OPT,14,16,total_comm_bytes,10,2507344.0,2507344.0,0.0,2507344.0,2507344.0,2507344.0,2507344.0
RM_VECTOR_OPT,14,16,split_input_setup_ms,10,32.5195,32.8223,1.6415319095284144,31.217000000000002,34.159,30.819,36.269000000000005
RM_VECTOR_OPT,14,16,pprf_key_setup_ms,10,81.911,87.6345,12.55830726053476,79.889,86.472,79.60499999999999,119.14
RM_VECTOR_OPT,14,16,p0_expand_ms,10,6.265,6.4228,0.35054323556445943,6.231999999999999,6.364,6.2139999999999995,7.394
RM_VECTOR_OPT,14,16,p1_expand_ms,10,6.037,6.8062,1.7195271326733987,6.008,6.8180000000000005,5.999,11.856
RM_VECTOR_OPT,14,32,total_wall_ms,10,137.737,139.6633,4.215827393288302,136.596,141.35600000000002,136.263,148.406
RM_VECTOR_OPT,14,32,total_comm_bytes,10,4571728.0,4571728.0,0.0,4571728.0,4571728.0,4571728.0,4571728.0
RM_VECTOR_OPT,14,32,split_input_setup_ms,10,35.6015,36.6165,2.6282603466932266,34.823,37.506,33.82,41.714
RM_VECTOR_OPT,14,32,pprf_key_setup_ms,10,89.798,90.1836,2.8053037696477747,88.197,90.042,87.047,96.224
RM_VECTOR_OPT,14,32,p0_expand_ms,10,12.6585,12.863199999999999,0.6540264214846369,12.573,12.737,12.51,14.802
RM_VECTOR_OPT,14,32,p1_expand_ms,10,12.4145,12.7906,0.8831577662003547,12.279,12.951,12.215,15.252
RM_VECTOR_OPT,14,8,total_wall_ms,10,101.3255,101.6626,2.135932358479548,99.745,103.79599999999999,98.803,105.671
RM_VECTOR_OPT,14,8,total_comm_bytes,10,1475152.0,1475152.0,0.0,1475152.0,1475152.0,1475152.0,1475152.0
RM_VECTOR_OPT,14,8,split_input_setup_ms,10,27.7305,28.1134,1.0677820189533063,27.599999999999998,28.049999999999997,26.911,30.764
RM_VECTOR_OPT,14,8,pprf_key_setup_ms,10,69.74000000000001,70.2396,1.9041106165346566,68.676,70.51100000000001,68.47399999999999,74.60799999999999
RM_VECTOR_OPT,14,8,p0_expand_ms,10,3.2695,3.3095,0.10087145284965411,3.2439999999999998,3.335,3.18,3.533
RM_VECTOR_OPT,14,8,p1_expand_ms,10,3.035,3.1195,0.24739533140299963,3.013,3.069,2.973,3.847
RM_VECTOR_OPT,16,16,total_wall_ms,10,174.01500000000001,174.118,4.152005491325844,172.845,177.698,165.99800000000002,179.617
RM_VECTOR_OPT,16,16,total_comm_bytes,10,2524240.0,2524240.0,0.0,2524240.0,2524240.0,2524240.0,2524240.0
RM_VECTOR_OPT,16,16,split_input_setup_ms,10,20.109,19.8781,2.227904820677939,19.23,21.409000000000002,14.075000000000001,22.192
RM_VECTOR_OPT,16,16,pprf_key_setup_ms,10,126.3615,126.2895,4.534502977174013,125.529,128.039,117.805,133.286
RM_VECTOR_OPT,16,16,p0_expand_ms,10,27.305,27.9507,1.5337816695996862,26.804000000000002,28.933,26.622,31.651
RM_VECTOR_OPT,16,16,p1_expand_ms,10,25.683500000000002,25.992600000000003,0.7344267424324897,25.409000000000002,26.747,25.211000000000002,27.426
RM_VECTOR_OPT,16,32,total_wall_ms,10,213.67950000000002,213.9078,1.0498478746942308,213.305,214.294,212.45600000000002,216.415
RM_VECTOR_OPT,16,32,total_comm_bytes,10,4588624.0,4588624.0,0.0,4588624.0,4588624.0,4588624.0,4588624.0
RM_VECTOR_OPT,16,32,split_input_setup_ms,10,22.65,23.1452,1.0404126873505533,22.558000000000003,23.564999999999998,22.05,25.697000000000003
RM_VECTOR_OPT,16,32,pprf_key_setup_ms,10,137.9215,137.9018,0.25046388961285704,137.833,138.11100000000002,137.313,138.19
RM_VECTOR_OPT,16,32,p0_expand_ms,10,52.8425,52.8608,0.19480133469768715,52.708999999999996,52.953,52.614000000000004,53.303000000000004
RM_VECTOR_OPT,16,32,p1_expand_ms,10,51.549,51.6818,0.27526380074394047,51.484,51.805,51.406,52.289
RM_VECTOR_OPT,16,8,total_wall_ms,10,150.29000000000002,154.8882,15.325686567328725,142.141,159.202,140.048,193.478
RM_VECTOR_OPT,16,8,total_comm_bytes,10,1492048.0,1492048.0,0.0,1492048.0,1492048.0,1492048.0,1492048.0
RM_VECTOR_OPT,16,8,split_input_setup_ms,10,20.3675,20.9765,1.5471477143440437,19.973000000000003,23.003,18.515,23.3
RM_VECTOR_OPT,16,8,pprf_key_setup_ms,10,114.3055,119.581,15.199737366152087,107.834,121.835,105.877,158.118
RM_VECTOR_OPT,16,8,p0_expand_ms,10,14.184000000000001,14.3306,0.469406476308114,14.120000000000001,14.274000000000001,13.991,15.701
RM_VECTOR_OPT,16,8,p1_expand_ms,10,13.582,14.332,1.2636299300032423,13.225999999999999,15.975,13.153,16.160999999999998
RM_VECTOR_OPT,18,16,total_wall_ms,10,382.4255,387.5872,18.347184496810403,380.844,386.454,360.047,433.043
RM_VECTOR_OPT,18,16,total_comm_bytes,10,2541136.0,2541136.0,0.0,2541136.0,2541136.0,2541136.0,2541136.0
RM_VECTOR_OPT,18,16,split_input_setup_ms,10,11.148,11.39,0.5478939678441442,11.079,11.218,10.99,12.658000000000001
RM_VECTOR_OPT,18,16,pprf_key_setup_ms,10,199.473,202.7566,10.343102824587985,199.043,201.722,195.67499999999998,233.319
RM_VECTOR_OPT,18,16,p0_expand_ms,10,149.6385,150.2907,1.723470397192821,149.49599999999998,150.449,148.17600000000002,153.71599999999998
RM_VECTOR_OPT,18,16,p1_expand_ms,10,143.07349999999997,144.9612,4.671015174456191,142.816,144.434,142.493,158.601
RM_VECTOR_OPT,18,32,total_wall_ms,10,623.687,634.1498,26.203595035032897,614.438,641.0160000000001,610.75,693.4590000000001
RM_VECTOR_OPT,18,32,total_comm_bytes,10,4605520.0,4605520.0,0.0,4605520.0,4605520.0,4605520.0,4605520.0
RM_VECTOR_OPT,18,32,split_input_setup_ms,10,13.126999999999999,13.141,0.09093514172199883,13.056,13.203,13.05,13.358
RM_VECTOR_OPT,18,32,pprf_key_setup_ms,10,283.7115,284.8244,5.706371337373682,279.886,288.255,278.386,298.193
RM_VECTOR_OPT,18,32,p0_expand_ms,10,302.207,312.4627,20.21515353911515,297.175,326.238,294.865,359.983
RM_VECTOR_OPT,18,32,p1_expand_ms,10,292.27,300.3776,21.762212544683965,288.149,293.808,287.151,359.3
RM_VECTOR_OPT,18,8,total_wall_ms,10,274.7875,281.0937,18.022729760222237,268.73,284.84999999999997,265.038,329.84400000000005
RM_VECTOR_OPT,18,8,total_comm_bytes,10,1508944.0,1508944.0,0.0,1508944.0,1508944.0,1508944.0,1508944.0
RM_VECTOR_OPT,18,8,split_input_setup_ms,10,9.9635,11.1131,2.6016265854268936,9.939,10.597999999999999,9.844000000000001,18.618
RM_VECTOR_OPT,18,8,pprf_key_setup_ms,10,160.32350000000002,162.9493,8.987829571704172,157.23899999999998,162.383,155.067,185.058
RM_VECTOR_OPT,18,8,p0_expand_ms,10,71.46700000000001,72.8995,3.391858966702476,70.948,71.825,70.591,80.006
RM_VECTOR_OPT,18,8,p1_expand_ms,10,66.2805,68.019,2.8730852754486773,65.745,70.805,65.595,73.119
RM_VECTOR_OPT,20,16,total_wall_ms,10,1396.162,1395.9784,1.8130200881402305,1394.85,1397.664,1392.7830000000001,1398.5510000000002
RM_VECTOR_OPT,20,16,total_comm_bytes,10,2558032.0,2558032.0,0.0,2558032.0,2558032.0,2558032.0,2558032.0
RM_VECTOR_OPT,20,16,split_input_setup_ms,10,11.0755,11.093499999999999,0.049888375399485686,11.065,11.100999999999999,11.061,11.237
RM_VECTOR_OPT,20,16,pprf_key_setup_ms,10,492.75649999999996,492.7468,0.5244141111755162,492.239,493.025,492.03400000000005,493.83700000000005
RM_VECTOR_OPT,20,16,p0_expand_ms,10,700.578,701.1242,2.5405387932484076,699.8969999999999,702.087,697.2969999999999,706.1129999999999
RM_VECTOR_OPT,20,16,p1_expand_ms,10,691.6385,691.5112,1.4801428849945697,690.7560000000001,692.774,688.352,693.432
RM_VECTOR_OPT,20,32,total_wall_ms,10,2454.434,2457.034,8.791384634970646,2448.998,2466.6009999999997,2445.965,2468.861
RM_VECTOR_OPT,20,32,total_comm_bytes,10,4622416.0,4622416.0,0.0,4622416.0,4622416.0,4622416.0,4622416.0
RM_VECTOR_OPT,20,32,split_input_setup_ms,10,13.156500000000001,13.1892,0.06735399023072064,13.144,13.285,13.116,13.294
RM_VECTOR_OPT,20,32,pprf_key_setup_ms,10,876.0625,876.3638000000001,1.106432085579605,875.513,877.5600000000001,874.691,878.191
RM_VECTOR_OPT,20,32,p0_expand_ms,10,1447.5075,1447.1864,6.325580656350888,1443.0529999999999,1448.454,1438.932,1461.438
RM_VECTOR_OPT,20,32,p1_expand_ms,10,1431.7535,1436.1716000000001,8.748554602904425,1429.17,1446.765,1425.233,1447.257
RM_VECTOR_OPT,20,8,total_wall_ms,10,854.1030000000001,854.8911,3.8858702616016245,852.313,855.5390000000001,850.385,863.819
RM_VECTOR_OPT,20,8,total_comm_bytes,10,1525840.0,1525840.0,0.0,1525840.0,1525840.0,1525840.0,1525840.0
RM_VECTOR_OPT,20,8,split_input_setup_ms,10,9.882000000000001,9.903500000000001,0.05637951755735433,9.874,9.915000000000001,9.852,10.059000000000001
RM_VECTOR_OPT,20,8,pprf_key_setup_ms,10,304.931,305.4699,4.009646429549619,302.271,308.143,300.986,315.002
RM_VECTOR_OPT,20,8,p0_expand_ms,10,337.8885,338.1029,0.5479821986159826,337.608,338.714,337.53499999999997,339.059
RM_VECTOR_OPT,20,8,p1_expand_ms,10,317.419,317.3927,0.8056066099530176,316.888,318.169,315.818,318.532
